squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasGuestRoom,price,category
54924,12,0,1,69,81191,8,8,5,5501007.5,0
99819,37,1,0,21,20773,8,2,8,9986201.2,0
34608,71,1,0,52,18621,5,10,1,3468236.2,0
91036,45,0,0,7,16941,5,3,3,9104801.8,0
62105,20,0,1,33,22724,1,8,0,6216917.4,0
41751,80,1,1,13,78126,1,2,1,4186067.8,1
54016,21,1,1,19,7503,8,9,6,5406725.6,0
40809,75,1,1,12,36356,8,9,8,4088548,1
20453,35,1,1,4,84199,6,10,6,2050744.8,0
92974,48,1,0,59,85337,1,9,10,9301880.6,0
9612,7,0,0,14,9241,8,6,9,963488.5,0
9367,43,0,0,88,38207,1,5,5,941614.2,0
83963,83,1,1,35,21600,1,2,7,8406700.4,0
54980,50,0,0,15,37363,4,7,9,5499011.2,0
70226,30,0,1,77,27962,9,3,9,7032304.8,0
31786,9,1,0,25,33740,2,1,0,3182233.9,0
28320,76,0,0,3,3545,10,4,0,2833009.7,0
34893,45,1,1,21,37937,4,2,8,3495808.5,0
88648,99,1,0,34,87239,4,9,8,8870854.1,0
25251,31,0,0,27,64317,2,9,10,2527587.9,0
8922,15,1,0,11,40862,2,3,3,895070.4,0
39535,44,1,0,30,30130,3,6,4,3958503.6,0
87047,55,1,0,30,7120,10,4,9,8709056.5,0
64851,13,0,1,88,90453,7,7,10,6492448.8,0
34575,60,1,0,67,20785,7,8,5,3465378.1,0
81837,30,0,0,12,27437,1,3,5,8185059.7,0
25508,22,0,1,48,47644,5,1,3,2560432.4,0
38701,64,0,1,43,79884,3,4,3,3872401.4,0
4771,3,1,1,8,54449,5,8,10,485217.8,1
57841,25,1,0,40,31468,8,2,1,5788581,0
11029,93,1,0,29,41720,10,6,6,1107498,0
58836,74,1,1,2,36053,9,7,3,5888214.7,0
7438,70,1,1,20,32310,10,3,2,753012.3,1
81498,95,1,1,28,73772,6,10,1,8158900.7,1
70077,65,0,0,43,43933,9,1,1,7012548,0
69882,74,0,1,96,399,2,10,7,7001142.1,0
16131,92,1,1,67,17788,9,10,7,1625583.1,0
3524,83,1,1,84,501,9,8,2,362218.9,0
66843,40,0,1,4,23115,3,4,9,6686549,0
89168,7,0,1,68,22649,9,6,4,8921146.1,0
28977,65,1,0,67,98741,6,4,7,2905297.8,0
82188,54,0,1,100,11193,1,3,5,8228878,0
98704,3,1,1,34,14117,6,5,5,9879924.5,1
89823,34,1,0,55,81000,7,7,1,8990716,0
37410,41,0,1,8,44682,5,3,0,3743925.7,0
13501,63,1,1,71,40399,4,4,7,1356995.9,1
69696,34,0,1,13,65899,6,1,4,6974054.2,0
43224,77,0,1,74,89035,2,10,10,4326846.1,0
23547,2,1,1,79,93030,9,3,8,2368617.4,0
37876,14,1,0,6,29760,4,5,0,3789943.1,0
34260,6,1,0,1,16108,7,6,10,3431013,0
56422,26,1,1,18,16945,9,4,5,5650731.4,1
64380,48,0,1,79,70094,5,2,10,6445810.6,0
75801,70,1,1,99,60503,2,9,8,7590022.2,0
63147,3,0,1,94,91851,8,4,1,6318843.9,0
51490,96,1,0,61,37993,3,10,3,5157896.8,0
57060,74,1,1,54,2086,2,8,0,5713895.2,0
74335,22,0,1,95,42106,6,1,9,7440756,0
4161,28,1,0,87,72057,6,5,3,423978,0
80257,3,1,0,35,78384,8,8,0,8028585,0
85531,77,1,1,97,24755,2,2,0,8563383.8,0
36311,71,1,1,33,45046,7,3,7,3638456.5,0
35585,87,0,0,65,22394,4,10,6,3561895.8,0
41965,17,1,1,16,55784,9,4,9,4202078.9,1
49632,67,1,1,77,39371,5,8,1,4975941.7,1
88906,97,1,1,42,46526,1,9,3,8900096.9,0
43108,91,1,1,48,32676,6,3,3,4317950.6,1
72350,63,0,1,70,30127,9,4,4,7240015.1,0
2767,16,1,0,84,48882,3,6,6,282383.6,0
90417,13,0,0,88,2994,5,2,0,9043733.6,0
52963,46,1,0,98,754,2,4,4,5304444.3,0
40124,40,1,1,8,15680,2,1,4,4020581.5,1
2834,32,1,1,100,68858,5,2,9,298607.3,1
44810,37,1,1,61,77617,9,8,3,4496102.9,1
16551,19,0,0,65,87457,5,5,4,1659456.7,0
69940,26,1,1,75,89678,6,3,5,7005549.6,1
80068,50,1,0,62,67281,8,10,9,8014310.8,0
41483,67,1,1,92,87077,8,5,2,4157252.7,0
7966,92,1,1,74,27135,8,1,2,806178.6,1
11660,99,1,1,34,34354,9,2,10,1175301.4,1
76219,79,0,0,26,26323,3,10,0,7623030.2,0
36700,34,1,0,67,32710,6,10,1,3680020.7,0
34053,47,0,1,70,76780,8,4,4,3413933.8,0
48880,56,1,1,45,61269,10,6,2,4896006.9,0
47725,82,0,1,62,23498,4,1,4,4778144.4,0
38568,44,0,1,77,85110,1,5,10,3866494.7,0
24497,27,1,1,23,78655,8,4,1,2459173.3,1
68449,96,1,0,98,58917,3,5,7,6852081.2,0
69394,99,1,1,39,22367,4,9,4,6948330.2,0
98923,45,0,1,70,50551,5,10,10,9899512.7,0
15927,8,0,0,29,57071,1,10,6,1595237,0
23330,31,1,0,18,18401,7,4,10,2336874.6,0
88857,100,0,0,45,91668,1,6,8,8887817.1,0
64087,38,1,1,13,94357,9,1,9,6415886.7,1
47184,6,0,0,5,38927,1,4,7,4719026.3,0
57652,27,1,1,77,49496,8,9,10,5775100.9,1
12113,38,1,0,22,27403,4,2,0,1218338,0
10320,59,0,0,5,43995,9,9,4,1033047,0
18244,7,1,0,75,36238,10,4,4,1830305.2,0
21850,98,0,1,88,35358,4,3,3,2193665.3,0
38900,54,0,1,68,53402,7,8,0,3899539.2,0
86836,59,1,0,26,2461,3,2,6,8687510.2,0
76847,62,1,1,12,6965,7,8,5,7692386.2,0
40131,12,0,1,14,35318,4,9,10,4015913.7,0
5399,72,0,0,14,71012,5,8,10,541400.2,0
78766,74,1,1,93,78265,5,7,7,7885472.4,0
44524,21,1,0,47,19835,4,6,0,4458898.1,0
36016,37,1,1,56,83518,9,6,3,3609085.6,1
38525,88,0,0,68,45289,10,2,8,3856259.8,0
83630,84,0,0,34,11751,3,6,10,8365831.6,0
95012,69,1,1,54,3920,4,7,7,9507621.3,0
56093,48,1,0,25,57059,1,1,10,5612610.5,0
97125,55,0,0,77,47825,5,9,6,9717846.1,0
96862,60,1,0,65,39656,3,4,10,9692136,0
76559,85,1,1,71,16128,9,6,5,7667379.7,1
17118,9,1,0,11,63080,9,10,8,1715896.2,0
2474,18,1,1,57,67796,3,4,8,255687,1
89245,56,1,0,34,82900,3,7,1,8929089.1,0
8649,13,1,0,2,47652,3,2,0,866991.3,0
55052,6,0,0,67,30748,7,8,9,5506954.2,0
20795,40,0,0,60,88810,9,10,0,2083472.1,0
26851,33,1,0,81,51785,3,8,1,2696192.1,0
37501,82,0,1,54,22280,8,4,10,3753718.5,0
55210,36,1,1,74,75087,5,2,2,5534621,1
28881,24,0,0,73,19599,3,10,1,2890767.3,0
76357,62,0,0,53,85383,9,10,5,7641162.4,0
4615,43,0,0,89,70985,10,2,8,464557.3,0
55913,28,1,0,58,41078,10,10,10,5597100.8,0
78379,89,0,1,24,37797,1,9,6,7845500.2,0
34251,49,1,1,29,99184,2,8,4,3436757.1,0
86399,80,1,0,14,18296,5,4,9,8644081.8,0
39383,13,0,0,97,45027,10,9,8,3948123.4,0
56477,25,1,0,88,73449,8,3,3,5654683.1,0
41039,31,0,1,30,94120,4,8,3,4109145.4,0
40212,25,1,1,51,2149,1,6,0,4031505.2,1
49667,13,1,1,90,6607,6,5,6,4981644.3,0
94185,46,1,0,6,28593,3,10,9,9422126.5,0
8587,84,0,0,76,39994,2,7,8,863836.4,0
48209,96,1,0,4,8668,2,2,10,4824521.2,0
86196,25,0,1,92,13155,6,8,3,8632393.8,0
85811,63,0,0,87,97260,1,2,5,8585142,0
83781,49,1,0,2,16482,3,7,6,8380398.4,0
93186,72,0,1,55,29704,5,7,6,9324080.9,0
40170,56,1,0,65,78898,5,5,2,4027462.1,0
51550,1,0,1,88,20892,3,1,7,5162107,0
60450,94,1,0,16,35385,8,3,10,6049182.8,0
32032,97,0,1,97,22051,1,8,5,3211995.4,0
34341,31,0,1,58,60068,1,1,6,3438239,0
76231,13,1,1,51,54996,2,3,1,7630312.6,1
48293,39,0,0,62,26517,8,2,1,4834765.9,0
73176,77,0,0,20,75187,9,6,1,7320329.7,0
79833,76,1,0,84,49077,6,10,6,7996012.6,0
18996,80,1,1,3,63651,3,9,7,1909482.6,0
27040,94,1,0,2,27750,9,6,4,2709165.7,0
97020,26,1,1,46,51903,1,4,4,9709732.7,1
29888,51,1,0,66,1498,2,4,1,2993396.4,0
36794,79,1,0,82,55157,5,2,10,3684574.3,0
65151,3,1,1,32,47798,9,9,9,6522454.5,0
24376,58,0,0,56,91493,9,8,0,2440665.4,0
40337,18,1,0,29,53131,10,8,6,4038079.3,0
38709,63,1,0,29,61961,3,4,4,3876891.5,0
20276,99,0,0,75,67843,8,10,7,2031824.4,0
2242,31,1,0,95,42548,1,1,1,235096.1,0
41665,63,0,1,94,1474,6,4,5,4177468.3,0
22290,58,0,1,67,98345,3,4,9,2237880,0
7006,42,1,0,79,3291,1,8,10,707042.3,0
69192,47,0,1,14,50927,9,6,10,6924996.3,0
66119,39,1,0,64,86171,8,5,10,6617914.1,0
46204,1,0,1,70,41817,1,10,1,4627498.7,0
18564,19,0,1,27,45460,4,6,0,1860039.8,0
1885,81,0,0,46,91798,9,6,6,191971.4,0
31328,54,1,1,62,63889,10,5,5,3143977.3,0
85883,94,0,0,63,71589,5,4,5,8590524.1,0
35791,35,1,1,12,80052,8,5,10,3587493,0
26540,98,1,0,34,37414,2,5,9,2659404.8,0
97365,90,0,0,74,59928,4,10,0,9738114.7,0
34022,1,1,0,1,60153,4,4,6,3406116.6,0
95455,15,0,1,99,41336,3,6,10,9558236.9,0
63099,32,1,1,19,92666,2,9,6,6319109.8,1
64052,17,0,1,10,40568,1,9,4,6408854.3,0
6253,87,0,0,7,67528,5,10,4,626613.7,0
66657,25,0,0,32,5768,4,10,1,6668307.7,0
42674,36,0,1,5,9068,3,3,7,4269275.4,0
34669,61,0,1,39,26397,1,5,4,3472884,0
77643,56,0,0,93,79223,4,7,2,7771146.1,0
61734,28,0,1,82,8504,3,9,6,6185807.6,0
19718,16,1,1,19,81851,5,8,1,1980264,1
54333,63,0,0,14,64761,2,3,7,5433936.2,0
63297,55,1,0,34,92227,4,3,0,6335162.1,0
54172,74,0,0,16,44125,3,8,10,5417909.9,0
71362,82,1,1,16,17573,9,6,2,7143972.7,0
98258,16,1,0,80,99094,3,4,2,9829479.4,0
48524,37,0,0,77,33606,8,10,8,4858483.4,0
64513,82,0,0,91,74746,4,3,4,6454630.3,0
93762,86,0,0,87,82538,10,6,10,9385104,0
5110,3,0,1,66,50256,10,5,4,522829.7,0
98822,8,0,1,78,63039,1,5,1,9885598.3,0
68572,54,1,1,87,21174,7,10,10,6866663.1,0
770,68,0,0,80,60122,4,8,4,83521,0
96930,14,0,0,80,1941,9,3,4,9701569.4,0
79652,93,0,1,64,80098,5,1,3,7972747.8,0
30138,93,0,1,44,17598,5,3,2,3018674.5,0
32471,15,0,1,77,83941,1,7,6,3255201,0
47768,81,0,1,15,82149,10,10,1,4781426.6,0
17016,82,1,1,89,83172,9,9,1,1712726,1
85187,75,0,1,52,4874,6,10,1,8521819,0
25982,16,1,1,72,70259,6,6,0,2607420.9,1
18307,76,0,0,11,73830,6,8,3,1832205.9,0
69180,63,0,0,50,35595,9,9,6,6920799.3,0
19714,32,0,0,98,59635,1,1,0,1978706.3,0
9737,37,1,0,51,37533,7,7,0,979748.7,0
25405,91,0,0,46,69908,9,5,9,2541947.3,0
87685,37,0,1,29,36296,2,9,10,8772035.4,0
80046,94,1,1,34,95426,3,7,9,8014282.3,1
45305,47,0,0,52,88365,1,3,7,4533446.1,0
55814,100,1,0,95,40489,10,3,0,5591445.9,0
19969,96,1,0,36,50290,10,4,1,2003559.1,0
29524,52,0,1,89,30203,9,3,10,2965157,0
380,4,1,1,62,9403,7,5,9,45184.2,1
69173,49,1,1,36,5724,5,5,3,6929298.7,1
62155,59,1,1,61,17241,1,6,6,6225416.7,1
37006,8,1,0,54,80535,5,7,3,3709125,0
32974,12,1,1,50,13197,8,8,5,3303547.8,1
51933,53,1,1,24,36359,8,7,5,5202028.6,1
72467,18,1,1,53,31947,5,9,8,7257594.4,0
25704,43,1,0,33,64271,4,7,2,2575019.6,0
74052,80,1,0,54,16746,8,10,8,7413316.3,0
2548,75,1,0,74,25901,7,8,7,261533.1,0
4187,100,1,0,41,7742,2,3,6,421086.4,0
86122,92,0,1,72,65520,7,4,10,8622607,0
15561,18,0,1,68,1594,5,8,10,1559588.8,0
54045,35,1,1,60,36664,2,7,9,5415620.5,1
77429,70,1,1,13,89362,9,4,8,7747748,0
24578,60,0,1,4,8957,5,3,4,2463051,0
56540,64,1,1,63,12020,1,3,8,5665613,0
38761,7,0,1,6,99504,5,9,2,3879029.8,0
52282,78,0,0,96,78459,5,5,1,5233745.4,0
51497,16,1,0,36,78111,2,9,4,5154045.8,0
25063,48,0,0,100,95166,8,9,8,2516001.9,0
39910,75,1,0,87,92391,3,5,1,3997816.7,0
41439,87,1,0,30,16503,8,8,2,4150655.6,0
85788,54,1,0,30,74535,7,9,5,8584134.2,0
7499,47,0,1,11,1065,6,6,10,752861,0
67491,25,1,0,76,58705,10,4,3,6753697.7,0
196,56,0,1,98,53558,8,6,10,23818.4,0
27503,90,0,0,46,24262,9,8,8,2752897.5,0
875,29,1,1,37,25449,7,4,6,94145.9,1
92151,67,1,0,90,6559,2,2,5,9228543.4,0
2646,5,1,0,63,4499,10,8,1,271693.1,0
79647,3,1,1,61,72814,6,5,9,7974272.1,0
18315,64,0,0,77,1647,3,7,10,1837517.1,0
43224,55,0,1,92,83982,5,7,10,4327213.7,0
8423,41,1,0,86,96892,4,5,4,848903.9,0
62766,25,1,1,23,40478,3,5,6,6281751.3,0
28106,70,0,0,37,44356,3,2,9,2812207,0
72178,26,0,0,20,11575,8,6,10,7219819,0
66866,12,1,0,63,2117,5,4,4,6692180.3,0
1296,39,0,1,42,60574,10,1,7,134386.5,0
27302,4,0,0,42,46722,6,8,7,2731742,0
60166,29,1,0,29,94953,2,9,6,6020914.5,0
52297,79,0,1,41,95769,7,10,5,5236809,0
82968,98,1,0,97,34106,9,8,7,8308551.8,0
88977,68,0,0,50,78824,3,6,8,8901399.8,0
51182,34,0,0,21,70825,1,6,10,5120582,0
84400,35,0,1,16,8851,1,2,1,8443276,0
39699,99,0,1,48,41724,2,3,8,3979425.7,0
78396,52,1,0,41,93969,7,5,8,7845427.6,0
30894,25,0,0,12,84795,10,7,8,3090970,0
30164,37,0,0,55,61024,6,5,9,3021646.7,0
5264,4,1,0,60,15295,6,7,10,535227,0
69246,63,1,0,29,43940,5,3,3,6927717.5,0
13405,13,1,1,68,14820,1,4,0,1350019.7,1
61869,96,0,0,3,13257,2,2,9,6187458.3,0
79666,66,0,1,14,41746,9,8,0,7969998.7,0
16257,5,0,0,11,33650,6,7,0,1626865.6,0
8515,68,1,1,35,50694,3,10,3,860887,0
41832,91,1,1,43,93072,1,7,8,4192258.2,1
37098,69,1,0,23,37665,5,4,9,3713807.4,0
24604,28,1,0,86,43736,4,8,9,2472003,0
42098,82,0,0,90,81395,7,1,10,4217661.3,0
40926,15,0,0,71,70316,9,10,4,4098433.9,0
6459,52,1,0,61,2621,6,2,0,652739.6,0
86353,55,1,1,4,55542,3,3,6,8639234.8,1
43954,38,1,1,4,86255,7,9,6,4401306.3,1
73568,8,0,0,29,3053,6,7,0,7358227.8,0
36343,1,1,0,39,16373,2,4,9,3641586.3,0
65797,89,1,0,3,57283,2,6,10,6584708.2,0
32191,41,1,0,18,89568,1,5,3,3224795.9,0
13574,88,1,1,27,22822,6,9,2,1363541.6,1
20683,36,0,1,96,11479,4,2,8,2076684.5,0
48100,18,1,1,68,40712,5,1,5,4821619.8,1
14142,21,0,0,13,89808,7,3,0,1415823.1,0
518,35,1,0,86,73855,2,2,3,58191.5,0
24631,96,0,0,78,40012,4,1,8,2465183,0
41178,97,1,1,52,49681,8,10,2,4128828.2,0
92787,82,1,1,29,9791,8,4,9,9287386,1
33190,84,1,0,82,17730,6,9,5,3326422.6,0
85059,90,0,1,71,89574,6,6,5,8512407.8,0
85569,56,1,1,35,47589,5,1,6,8562874.9,1
36140,96,0,1,48,6817,9,1,4,3619301.1,0
38812,19,0,0,6,4270,2,8,4,3882476.9,0
61263,53,0,0,43,55902,2,5,2,6128289.4,0
39453,62,1,1,43,77020,4,8,10,3954111.1,1
53063,39,1,0,63,73100,8,8,10,5315445.2,0
9539,35,0,0,30,13512,9,1,7,955981.4,0
5090,11,1,0,25,46505,2,7,9,514415,0
25765,67,1,1,34,1231,2,7,3,2585769.5,1
4134,42,1,1,73,27922,9,5,5,426775.9,1
35216,26,0,1,67,13155,4,2,10,3528669.3,0
51383,82,1,1,34,84982,3,2,7,5146945.6,1
19446,22,1,0,58,9698,1,10,5,1947709.8,0
26291,88,1,1,40,66948,10,1,5,2641330.1,0
48353,19,0,0,73,30676,9,6,3,4843230.1,0
59649,55,0,1,9,33089,3,4,4,5967491,0
37557,3,1,0,41,73980,5,8,1,3764785.9,0
21502,22,1,0,60,36257,1,3,6,2158299.7,0
29444,29,0,0,63,43866,7,6,5,2947292.8,0
74274,64,0,1,65,22932,1,6,8,7432674.1,0
49731,77,1,0,3,36944,2,2,2,4975166,0
86718,55,0,0,5,59434,1,8,6,8672580.3,0
16267,24,0,1,41,87588,10,7,5,1629931.5,0
15307,47,0,1,66,83285,10,2,0,1538791.5,0
49466,35,0,1,53,35711,4,7,6,4953389.4,0
58624,93,0,1,32,77072,2,8,6,5870459.9,0
67371,89,1,0,84,93969,1,2,5,6746013.4,0
52956,64,1,0,40,71981,6,5,4,5303955,0
49399,76,1,1,38,20421,8,8,0,4950254.1,1
35423,62,1,1,15,42131,4,5,6,3547246.9,1
48032,91,0,1,45,61981,10,9,1,4810320.6,0
92391,15,0,0,13,24256,8,3,8,9241057.9,0
39130,94,0,0,61,87438,10,5,4,3914756,0
54337,33,1,1,32,48601,9,1,3,5441692.2,1
98764,66,0,0,29,95164,4,10,10,9879117.6,0
42847,91,0,1,27,51644,1,10,6,4288330.8,0
33764,43,1,1,86,54796,6,2,8,3389722.7,0
32758,51,1,1,81,73053,6,10,1,3282188.1,0
64736,94,1,0,24,17122,2,2,2,6480225.6,0
6118,7,0,0,55,57362,4,1,4,616891.9,0
62616,62,1,1,93,26186,3,9,0,6270489.3,1
8518,62,0,1,29,38519,10,1,10,858004.2,0
54366,73,0,1,92,73599,1,3,10,5443046.5,0
52421,79,0,1,82,10806,9,5,9,5250391.4,0
39862,94,0,0,20,44254,4,8,2,3988399.5,0
96018,65,0,0,43,58459,2,5,5,9606040.6,0
94570,90,0,1,99,54940,5,4,9,9464877.7,0
1175,21,0,1,51,61185,9,4,1,122471.5,0
14641,25,1,1,36,78574,5,2,5,1473780.9,1
30385,44,1,1,75,83181,3,4,1,3051131.3,1
23854,10,1,0,23,13330,8,3,9,2390350.4,0
99354,49,0,0,88,40190,9,4,8,9942738.4,0
79464,97,0,1,40,92968,2,10,0,7952013.3,0
80209,67,1,1,40,40926,1,1,7,8027741.1,1
47084,2,1,0,72,32719,2,5,1,4717867.9,0
75901,87,0,1,1,66328,10,7,2,7594895.8,0
69919,54,0,1,49,34026,9,1,4,6997870.6,0
41594,7,0,0,7,87531,2,1,2,4160091.1,0
52162,16,0,0,44,30676,7,3,10,5220357.7,0
60168,71,0,1,19,7422,7,8,10,6021842.1,0
53146,30,0,0,14,11726,10,8,6,5316210.2,0
24136,47,0,0,50,40216,6,6,0,2415551.5,0
50294,95,0,1,32,61627,1,8,3,5034880,0
84964,44,1,0,51,96581,9,8,10,8503675.8,0
18208,8,0,1,62,26485,4,1,0,1828906.9,0
43859,14,0,0,8,17643,4,9,5,4386678.1,0
52684,87,0,1,93,7470,1,3,3,5278268,0
44683,7,0,1,86,60986,3,3,8,4478099.9,0
6203,50,0,0,91,72634,5,10,0,625883.8,0
82511,35,0,1,23,10876,3,5,1,8257231,0
71999,79,0,0,46,19355,2,5,6,7203573.7,0
26883,68,1,0,20,42653,3,2,7,2694154.4,0
12629,13,1,0,40,30300,6,1,5,1267009.8,0
91709,44,1,0,38,88603,2,1,3,9179791.6,0
2334,34,0,1,13,14960,4,8,5,237756,0
8700,57,0,0,58,94681,2,2,9,874129.8,0
46119,14,0,1,68,82308,8,1,8,4619757.8,0
71199,3,1,0,26,996,5,3,5,7124887.1,0
27226,80,0,0,77,30704,10,2,10,2726812.4,0
9940,2,1,1,66,4659,7,4,6,1003072.4,0
98580,21,0,1,26,13085,3,5,7,9863261,0
12604,90,1,0,86,56719,9,9,2,1267881.8,0
85016,46,1,0,75,34797,1,3,1,8509064,0
67625,42,1,0,84,13291,7,8,6,6771896.3,0
47740,99,0,0,25,94679,6,4,9,4777126.7,0
74234,94,1,0,20,14556,2,5,5,7426071.4,0
40006,89,1,1,29,19864,4,2,4,4007111.6,0
88108,55,1,1,87,63473,3,3,10,8822236.3,0
54421,23,1,1,60,8350,2,5,4,5453842.3,0
7608,54,0,0,99,42542,2,7,0,768431.4,0
94981,43,1,1,68,83239,1,4,2,9511938.5,1
34053,39,1,0,42,75041,3,1,10,3410530.1,0
3584,33,0,1,44,96909,9,8,6,362799.9,0
14115,92,1,0,85,33833,6,5,0,1423276.7,0
5289,22,1,0,41,66604,6,5,3,533700.6,0
68122,5,1,0,28,2047,1,10,6,6817832.9,0
13905,62,1,0,68,27562,10,7,7,1397942.4,0
42395,22,0,1,98,99312,7,5,5,4247150.8,0
75681,7,0,0,35,72864,4,4,4,7570076.2,0
8161,36,1,1,78,39895,3,3,6,827591,1
17779,66,0,1,24,39706,8,10,3,1782565.7,0
48794,71,0,1,28,59735,8,7,6,4883814.1,0
3010,16,0,0,34,36777,6,1,8,303807.3,0
90837,37,1,1,61,91838,8,8,0,9090669.9,1
20795,47,0,1,74,19055,10,7,6,2086273,0
87239,3,1,1,93,73555,6,4,1,8734952.2,0
89115,48,1,0,15,78725,5,9,0,8915897.4,0
15897,43,0,1,76,74971,2,7,5,1597325,0
73666,21,0,0,64,20739,5,1,5,7369418.6,0
96276,35,1,0,81,5997,2,3,8,9637443.6,0
36858,26,0,1,54,16740,9,3,8,3691169.1,0
92629,33,0,0,33,84063,3,3,1,9265133.5,0
85456,85,1,0,49,3579,1,5,7,8549600.8,0
63345,66,1,0,49,20808,2,9,0,6341209.8,0
92722,72,1,1,82,96132,2,10,0,9283649.4,0
93561,24,0,0,10,39830,5,5,8,9357480.1,0
31536,69,1,0,4,28290,1,7,3,3156707.6,0
47476,74,0,0,74,49674,5,6,2,4750049.6,0
60774,97,0,0,93,92034,10,8,1,6079496.7,0
55301,41,1,1,16,70968,6,4,10,5538946,0
73300,17,0,1,68,30672,9,3,2,7340967.9,0
82086,84,0,1,87,77510,7,8,3,8211981.9,0
79768,39,1,0,48,93255,10,3,9,7984469.9,0
75486,21,0,0,65,44804,9,2,4,7553287.1,0
35652,44,1,0,37,70666,8,5,10,3569933.5,0
15321,1,0,1,69,82566,5,3,6,1540567.8,0
26644,14,0,1,13,12037,2,9,5,2668720,0
56876,8,0,1,23,58753,8,2,7,5690879,0
2885,39,1,1,47,14484,3,3,7,297053.4,1
92738,64,1,0,32,45241,4,4,5,9279946.3,0
24927,4,0,0,87,52968,10,3,7,2497368,0
34038,7,1,1,76,84602,5,10,1,3415459.5,0
22059,41,0,1,6,20381,1,4,9,2208141.1,0
16996,52,1,1,55,98220,6,2,9,1711593.7,1
90849,58,0,0,79,31704,9,8,4,9089937.5,0
90824,80,1,1,37,40666,9,5,1,9089833.2,0
43018,68,1,1,41,27490,6,10,2,4313756.9,0
79959,74,1,1,3,50010,8,3,10,8000900.4,1
73126,5,1,1,77,85272,6,7,8,7325036.9,1
77440,35,0,0,25,17773,7,1,6,7746876.2,0
33862,46,0,0,61,28161,10,2,8,3389495.7,0
54338,29,1,1,55,79710,10,9,10,5445334.8,1
21174,61,0,0,70,43586,6,8,9,2120771.7,0
17381,91,0,0,84,69052,1,9,1,1740281,0
11362,53,1,1,96,74144,7,5,7,1144566.2,0
82123,44,1,0,84,18174,2,5,1,8225077,0
99365,1,0,1,87,91494,4,8,3,9947716.2,0
46010,79,0,0,52,51318,1,3,1,4602587.3,0
81281,90,0,1,20,46812,8,5,6,8134490.1,0
44429,53,1,0,85,53552,3,6,10,4452099,0
94351,92,1,1,25,62757,3,5,10,9442863.6,1
31997,86,0,1,19,37747,3,3,3,3205379.5,0
56557,6,0,1,79,68115,6,3,4,5660284.3,0
50538,25,0,0,55,97863,7,6,2,5057375.5,0
76178,39,1,1,16,27662,2,5,8,7625167.2,0
33665,51,0,0,61,20542,2,5,10,3370949.9,0
37177,94,1,1,64,79047,2,3,0,3729279.6,1
965,48,0,1,93,9662,8,2,3,107936.9,0
84744,92,0,1,92,94707,8,6,0,8480881.4,0
54959,75,1,1,21,73787,4,7,1,5506024.7,1
81571,90,1,0,18,99408,9,9,1,8160905.3,0
30347,100,0,1,7,88184,1,1,1,3040497.8,0
14983,40,0,0,90,14628,3,9,3,1505601.4,0
2300,41,1,0,24,7316,4,6,3,236576.6,0
37317,18,0,1,13,34533,8,4,6,3735933.5,0
23462,3,0,0,49,28212,2,1,3,2347189,0
25694,75,1,1,96,92610,6,3,4,2579016.3,1
88975,15,0,1,37,26154,9,4,7,8905181.3,0
64953,20,0,1,75,87185,10,4,9,6505257.7,0
90329,94,0,1,26,44459,5,2,2,9035611.9,0
20119,35,0,1,89,20837,6,1,2,2019977.1,0
14667,25,1,1,76,96979,9,7,7,1476554,0
74490,56,1,0,14,97806,5,3,8,7454646.2,0
38829,1,1,1,54,6915,10,2,8,3892902.1,0
59079,86,0,1,93,95606,7,7,6,5919483.3,0
3635,25,0,0,74,67451,3,7,10,365064.1,0
9008,70,0,1,93,21225,3,1,4,904516.4,0
14588,36,0,0,1,38270,7,7,1,1459601.3,0
68083,32,0,0,75,41276,8,9,2,6813175.5,0
92464,91,1,1,52,2850,8,9,7,9253926.8,0
10118,72,1,1,28,5107,7,4,10,1020597.1,1
18244,9,1,0,24,65448,3,5,5,1829876.4,0
55541,72,1,1,57,21160,5,3,5,5563234.1,0
88677,87,0,0,60,77663,9,10,7,8870811.5,0
19985,58,1,1,19,45015,7,9,3,2006910.9,0
13087,55,0,0,12,91327,6,8,2,1310455.7,0
21597,33,1,0,3,99478,9,4,8,2165316.8,0
6931,5,1,1,35,18130,1,3,0,698473,1
73112,24,1,1,60,7935,8,8,8,7325772.4,0
10037,55,1,1,97,96957,10,5,5,1019179.2,1
38718,26,0,1,20,49696,4,9,9,3876696.9,0
95739,22,0,1,14,26633,4,7,1,9578279.1,0
7533,92,1,0,8,95468,5,7,2,755909.2,0
35732,68,0,0,58,63064,3,10,6,3579144.7,0
81109,78,0,0,58,87370,2,7,4,8112966.8,0
83550,73,1,1,49,40958,8,5,4,8360590.3,0
14513,22,1,0,98,71530,7,1,3,1458582.5,0
59417,77,1,1,5,92223,4,5,8,5948856.1,0
62926,48,0,1,18,36658,2,2,4,6295093.3,0
85233,9,1,1,33,74934,1,7,6,8531216.3,0
60067,78,0,0,20,83189,2,1,7,6008200.2,0
26269,64,1,1,30,73220,8,9,10,2632126.1,0
17508,41,1,0,55,57234,5,4,4,1757843,0
20510,13,1,0,72,91415,1,9,8,2061340.7,0
86558,61,0,0,30,809,5,3,8,8658462.1,0
48673,36,1,1,58,3916,5,6,4,4877029.7,1
63326,38,1,1,41,55403,9,7,4,6341005.1,0
